sample_id,source_dataset,participant_id,label_lsm,label_group,label_status,split_external,video_internal_path,source_filename_stem,feature_status,feature_path,feature_error
mendeley_labeled611_P11_da64d16575a744de,67htnzmwbb.1,P11,h,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_h.mp4,Ciclo_3_5_Derecha_h,pending,,
mendeley_labeled611_P11_7c6c480d862e7553,67htnzmwbb.1,P11,h,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_h.mp4,Ciclo_3_5_Izquierda_h,pending,,
mendeley_labeled611_P11_dd60eebbadd25624,67htnzmwbb.1,P11,h,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_h.mp4,Ciclo_4_5_Derecha_h,pending,,
mendeley_labeled611_P11_6e17bb24a882a424,67htnzmwbb.1,P11,h,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_h.mp4,Ciclo_4_5_Izquierda_h,pending,,
mendeley_labeled611_P11_15c2e9244cc21817,67htnzmwbb.1,P11,h,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_h.mp4,Ciclo_5_5_Derecha_h,pending,,
mendeley_labeled611_P11_11cad2e0d80a19f0,67htnzmwbb.1,P11,h,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_h.mp4,Ciclo_5_5_Izquierda_h,pending,,
mendeley_labeled611_P11_2e57a9392d5cd897,67htnzmwbb.1,P11,i,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_i.mp4,Ciclo_1_5_Derecha_i,pending,,
mendeley_labeled611_P11_60b1fa5663244680,67htnzmwbb.1,P11,i,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_i.mp4,Ciclo_1_5_Izquierda_i,pending,,
mendeley_labeled611_P11_c3fc8e4cc615135f,67htnzmwbb.1,P11,i,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_i.mp4,Ciclo_2_5_Derecha_i,pending,,
mendeley_labeled611_P11_f7724ec589e553f1,67htnzmwbb.1,P11,i,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_i.mp4,Ciclo_2_5_Izquierda_i,pending,,
mendeley_labeled611_P11_d244ba25907b04d9,67htnzmwbb.1,P11,i,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_i.mp4,Ciclo_3_5_Derecha_i,pending,,
mendeley_labeled611_P11_529022a83fe43ec4,67htnzmwbb.1,P11,i,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_i.mp4,Ciclo_3_5_Izquierda_i,pending,,
mendeley_labeled611_P11_a13cae1874b7e538,67htnzmwbb.1,P11,i,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_i.mp4,Ciclo_4_5_Derecha_i,pending,,
mendeley_labeled611_P11_5967b4cfa1d9af19,67htnzmwbb.1,P11,i,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_i.mp4,Ciclo_4_5_Izquierda_i,pending,,
mendeley_labeled611_P11_5d7b8b0c5c2dfc18,67htnzmwbb.1,P11,i,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_i.mp4,Ciclo_5_5_Derecha_i,pending,,
mendeley_labeled611_P11_c77b159c520b8e81,67htnzmwbb.1,P11,i,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_i.mp4,Ciclo_5_5_Izquierda_i,pending,,
mendeley_labeled611_P11_bc8b941a2800800a,67htnzmwbb.1,P11,j,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_j.mp4,Ciclo_1_5_Derecha_j,pending,,
mendeley_labeled611_P11_e637b7b2a3a40761,67htnzmwbb.1,P11,j,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_j.mp4,Ciclo_1_5_Izquierda_j,pending,,
mendeley_labeled611_P11_0d10cab3da596a39,67htnzmwbb.1,P11,j,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_j.mp4,Ciclo_2_5_Derecha_j,pending,,
mendeley_labeled611_P11_a31e9a6dbc126209,67htnzmwbb.1,P11,j,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_j.mp4,Ciclo_2_5_Izquierda_j,pending,,
mendeley_labeled611_P11_87aba6f2e9d43a8e,67htnzmwbb.1,P11,j,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_j.mp4,Ciclo_3_5_Derecha_j,pending,,
mendeley_labeled611_P11_d2cd22ee8f5aa52a,67htnzmwbb.1,P11,j,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_j.mp4,Ciclo_3_5_Izquierda_j,pending,,
mendeley_labeled611_P11_4278cf50a0858d61,67htnzmwbb.1,P11,j,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_j.mp4,Ciclo_4_5_Derecha_j,pending,,
mendeley_labeled611_P11_e4af7c16580f84d2,67htnzmwbb.1,P11,j,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_j.mp4,Ciclo_4_5_Izquierda_j,pending,,
mendeley_labeled611_P11_13bbcdb7252cff62,67htnzmwbb.1,P11,j,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_j.mp4,Ciclo_5_5_Derecha_j,pending,,
mendeley_labeled611_P11_efd02169bbdb99dc,67htnzmwbb.1,P11,j,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_j.mp4,Ciclo_5_5_Izquierda_j,pending,,
mendeley_labeled611_P11_611fc021b9a3459f,67htnzmwbb.1,P11,k,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_k.mp4,Ciclo_1_5_Derecha_k,pending,,
mendeley_labeled611_P11_3ad490d67df6f53b,67htnzmwbb.1,P11,k,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_k.mp4,Ciclo_1_5_Izquierda_k,pending,,
mendeley_labeled611_P11_524d58d2e13a494d,67htnzmwbb.1,P11,k,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_k.mp4,Ciclo_2_5_Derecha_k,pending,,
mendeley_labeled611_P11_2ae071b5616adf60,67htnzmwbb.1,P11,k,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_k.mp4,Ciclo_2_5_Izquierda_k,pending,,
mendeley_labeled611_P11_4bb074625ce7d298,67htnzmwbb.1,P11,k,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_k.mp4,Ciclo_3_5_Derecha_k,pending,,
mendeley_labeled611_P11_3020012ac27a7fa3,67htnzmwbb.1,P11,k,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_k.mp4,Ciclo_3_5_Izquierda_k,pending,,
mendeley_labeled611_P11_7e08d425bd846121,67htnzmwbb.1,P11,k,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_k.mp4,Ciclo_4_5_Derecha_k,pending,,
mendeley_labeled611_P11_5fc9447e75a52187,67htnzmwbb.1,P11,k,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_k.mp4,Ciclo_4_5_Izquierda_k,pending,,
mendeley_labeled611_P11_f34b05d4fe2b9c53,67htnzmwbb.1,P11,k,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_k.mp4,Ciclo_5_5_Derecha_k,pending,,
mendeley_labeled611_P11_3008664b0626c051,67htnzmwbb.1,P11,k,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_k.mp4,Ciclo_5_5_Izquierda_k,pending,,
mendeley_labeled611_P11_a24213fcd053e3c1,67htnzmwbb.1,P11,l,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_l.mp4,Ciclo_1_5_Derecha_l,pending,,
mendeley_labeled611_P11_b2ca83cd247846ac,67htnzmwbb.1,P11,l,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_l.mp4,Ciclo_1_5_Izquierda_l,pending,,
mendeley_labeled611_P11_7637f80a905634c7,67htnzmwbb.1,P11,l,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_l.mp4,Ciclo_2_5_Derecha_l,pending,,
mendeley_labeled611_P11_d2a780b461a6952e,67htnzmwbb.1,P11,l,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_l.mp4,Ciclo_2_5_Izquierda_l,pending,,
mendeley_labeled611_P11_284b7363e9f126be,67htnzmwbb.1,P11,l,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_l.mp4,Ciclo_3_5_Derecha_l,pending,,
mendeley_labeled611_P11_6b75aa2a8e1471b3,67htnzmwbb.1,P11,l,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_l.mp4,Ciclo_3_5_Izquierda_l,pending,,
mendeley_labeled611_P11_ea1c88d0963a6491,67htnzmwbb.1,P11,l,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_l.mp4,Ciclo_4_5_Derecha_l,pending,,
mendeley_labeled611_P11_7682e69abfc0ff16,67htnzmwbb.1,P11,l,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_l.mp4,Ciclo_4_5_Izquierda_l,pending,,
mendeley_labeled611_P11_aab31a4099421aaf,67htnzmwbb.1,P11,l,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_l.mp4,Ciclo_5_5_Derecha_l,pending,,
mendeley_labeled611_P11_424b798e201fb511,67htnzmwbb.1,P11,l,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_l.mp4,Ciclo_5_5_Izquierda_l,pending,,
mendeley_labeled611_P11_7b26a3390498d0f2,67htnzmwbb.1,P11,ll,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_ll.mp4,Ciclo_1_5_Derecha_ll,pending,,
mendeley_labeled611_P11_306e7b36bd45d25c,67htnzmwbb.1,P11,m,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_m.mp4,Ciclo_1_5_Derecha_m,pending,,
mendeley_labeled611_P11_9901e74cd788dbac,67htnzmwbb.1,P11,m,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_m.mp4,Ciclo_1_5_Izquierda_m,pending,,
mendeley_labeled611_P11_da3b7192e8864252,67htnzmwbb.1,P11,m,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_m.mp4,Ciclo_2_5_Derecha_m,pending,,
mendeley_labeled611_P11_f40805cf56a032e2,67htnzmwbb.1,P11,m,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_m.mp4,Ciclo_2_5_Izquierda_m,pending,,
mendeley_labeled611_P11_c562f40be6a81e62,67htnzmwbb.1,P11,m,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_m.mp4,Ciclo_3_5_Derecha_m,pending,,
mendeley_labeled611_P11_4cabe7ee3fa2f638,67htnzmwbb.1,P11,m,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_m.mp4,Ciclo_3_5_Izquierda_m,pending,,
mendeley_labeled611_P11_940d90e01f2726f1,67htnzmwbb.1,P11,m,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_m.mp4,Ciclo_4_5_Derecha_m,pending,,
mendeley_labeled611_P11_53f0483108a9a7ce,67htnzmwbb.1,P11,m,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_m.mp4,Ciclo_4_5_Izquierda_m,pending,,
mendeley_labeled611_P11_ca874812f264559a,67htnzmwbb.1,P11,m,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_m.mp4,Ciclo_5_5_Derecha_m,pending,,
mendeley_labeled611_P11_3ce4c50735fe3480,67htnzmwbb.1,P11,m,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_m.mp4,Ciclo_5_5_Izquierda_m,pending,,
mendeley_labeled611_P11_7c212d90f1c002bd,67htnzmwbb.1,P11,n,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_n.mp4,Ciclo_1_5_Derecha_n,pending,,
mendeley_labeled611_P11_2b5f14ddc957bc2c,67htnzmwbb.1,P11,n,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_n.mp4,Ciclo_1_5_Izquierda_n,pending,,
mendeley_labeled611_P11_bdfc00618e90b92d,67htnzmwbb.1,P11,n,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_n.mp4,Ciclo_2_5_Derecha_n,pending,,
mendeley_labeled611_P11_f3d2b9f7d3edda88,67htnzmwbb.1,P11,n,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_n.mp4,Ciclo_2_5_Izquierda_n,pending,,
mendeley_labeled611_P11_48d9e2c3c3a23f72,67htnzmwbb.1,P11,n,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_n.mp4,Ciclo_3_5_Derecha_n,pending,,
mendeley_labeled611_P11_99b294cbe72282b9,67htnzmwbb.1,P11,n,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_n.mp4,Ciclo_3_5_Izquierda_n,pending,,
mendeley_labeled611_P11_d84f5f4cd3118bc4,67htnzmwbb.1,P11,n,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_n.mp4,Ciclo_4_5_Derecha_n,pending,,
mendeley_labeled611_P11_07ee3c2b2448b34d,67htnzmwbb.1,P11,n,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_n.mp4,Ciclo_4_5_Izquierda_n,pending,,
mendeley_labeled611_P11_504e7fd7c9a55f28,67htnzmwbb.1,P11,n,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_n.mp4,Ciclo_5_5_Derecha_n,pending,,
mendeley_labeled611_P11_072e167a24d88fff,67htnzmwbb.1,P11,n,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_n.mp4,Ciclo_5_5_Izquierda_n,pending,,
mendeley_labeled611_P11_41a943091bba9d9b,67htnzmwbb.1,P11,o,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_o.mp4,Ciclo_1_5_Derecha_o,pending,,
mendeley_labeled611_P11_5c9ab115191a7524,67htnzmwbb.1,P11,o,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_o.mp4,Ciclo_1_5_Izquierda_o,pending,,
mendeley_labeled611_P11_fd49d13383093841,67htnzmwbb.1,P11,o,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_o.mp4,Ciclo_2_5_Derecha_o,pending,,
mendeley_labeled611_P11_fd400d8113a0ee31,67htnzmwbb.1,P11,o,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_o.mp4,Ciclo_2_5_Izquierda_o,pending,,
mendeley_labeled611_P11_95762fd9cbee6afc,67htnzmwbb.1,P11,o,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_o.mp4,Ciclo_3_5_Derecha_o,pending,,
mendeley_labeled611_P11_7cfa942083895a85,67htnzmwbb.1,P11,o,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_o.mp4,Ciclo_3_5_Izquierda_o,pending,,
mendeley_labeled611_P11_bc52300fba17c142,67htnzmwbb.1,P11,o,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_o.mp4,Ciclo_4_5_Derecha_o,pending,,
mendeley_labeled611_P11_ef6f901969fe9cdb,67htnzmwbb.1,P11,o,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_o.mp4,Ciclo_4_5_Izquierda_o,pending,,
mendeley_labeled611_P11_866c8c593765f96f,67htnzmwbb.1,P11,o,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_o.mp4,Ciclo_5_5_Derecha_o,pending,,
mendeley_labeled611_P11_e33dab7a1c260a15,67htnzmwbb.1,P11,o,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_o.mp4,Ciclo_5_5_Izquierda_o,pending,,
mendeley_labeled611_P11_245c4e308dc6df0d,67htnzmwbb.1,P11,p,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_p.mp4,Ciclo_1_5_Derecha_p,pending,,
mendeley_labeled611_P11_0c9b45a89660e0e4,67htnzmwbb.1,P11,p,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_p.mp4,Ciclo_1_5_Izquierda_p,pending,,
mendeley_labeled611_P11_ab67919d896013d0,67htnzmwbb.1,P11,p,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_p.mp4,Ciclo_2_5_Derecha_p,pending,,
mendeley_labeled611_P11_0068984887218017,67htnzmwbb.1,P11,p,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_p.mp4,Ciclo_2_5_Izquierda_p,pending,,
mendeley_labeled611_P11_39b42730988f33d2,67htnzmwbb.1,P11,p,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_p.mp4,Ciclo_3_5_Derecha_p,pending,,
mendeley_labeled611_P11_e44244e581983edb,67htnzmwbb.1,P11,p,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_p.mp4,Ciclo_3_5_Izquierda_p,pending,,
mendeley_labeled611_P11_02075ee51a37e19b,67htnzmwbb.1,P11,p,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_p.mp4,Ciclo_4_5_Derecha_p,pending,,
mendeley_labeled611_P11_a72cc73dc1c83bfa,67htnzmwbb.1,P11,p,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_p.mp4,Ciclo_4_5_Izquierda_p,pending,,
mendeley_labeled611_P11_36ab5e609576b2f9,67htnzmwbb.1,P11,p,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_p.mp4,Ciclo_5_5_Derecha_p,pending,,
mendeley_labeled611_P11_eedc7185e8931906,67htnzmwbb.1,P11,p,dactylology,accepted,test,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_11/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_p.mp4,Ciclo_5_5_Izquierda_p,pending,,
