sample_id,source_dataset,participant_id,label_lsm,label_group,label_status,split_external,video_internal_path,source_filename_stem,feature_status,feature_path,feature_error
mendeley_labeled15_P04_2434911785fd8b95,5s4mt7xrd9.1,P04,z,dactylology,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_z.mp4,Ciclo_4_5_Derecha_z,pending,,
mendeley_labeled15_P04_152fff54cdf69771,5s4mt7xrd9.1,P04,z,dactylology,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_z.mp4,Ciclo_4_5_Izquierda_z,pending,,
mendeley_labeled15_P04_03e9611cf28c58bf,5s4mt7xrd9.1,P04,z,dactylology,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_z.mp4,Ciclo_5_5_Derecha_z,pending,,
mendeley_labeled15_P04_3c0ee0b01660b0ae,5s4mt7xrd9.1,P04,z,dactylology,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_z.mp4,Ciclo_5_5_Izquierda_z,pending,,
mendeley_labeled15_P04_c5dd7b01c446d030,5s4mt7xrd9.1,P04,ñ,dactylology,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_ñ.mp4,Ciclo_1_5_Izquierda_ñ,pending,,
mendeley_labeled15_P04_9442850671875a83,5s4mt7xrd9.1,P04,ñ,dactylology,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_ñ.mp4,Ciclo_2_5_Derecha_ñ,pending,,
mendeley_labeled15_P04_9192346ffecf004e,5s4mt7xrd9.1,P04,ñ,dactylology,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_ñ.mp4,Ciclo_3_5_Izquierda_ñ,pending,,
mendeley_labeled15_P04_38b0347ea8275c2a,5s4mt7xrd9.1,P04,ñ,dactylology,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_ñ.mp4,Ciclo_4_5_Derecha_ñ,pending,,
mendeley_labeled15_P04_9410453aad1d5092,5s4mt7xrd9.1,P04,ñ,dactylology,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_ñ.mp4,Ciclo_4_5_Izquierda_ñ,pending,,
mendeley_labeled15_P04_0c5ee0ccdc505479,5s4mt7xrd9.1,P04,1,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_1.mp4,Ciclo_1_5_Derecha_1,pending,,
mendeley_labeled15_P04_5bab3355072c0535,5s4mt7xrd9.1,P04,1,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_1.mp4,Ciclo_1_5_Izquierda_1,pending,,
mendeley_labeled15_P04_90877c7b7ee76499,5s4mt7xrd9.1,P04,1,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_1.mp4,Ciclo_2_5_Derecha_1,pending,,
mendeley_labeled15_P04_5d9e7800692aa6fe,5s4mt7xrd9.1,P04,1,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_1.mp4,Ciclo_2_5_Izquierda_1,pending,,
mendeley_labeled15_P04_a93b49d5e9f0191b,5s4mt7xrd9.1,P04,1,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_1.mp4,Ciclo_3_5_Derecha_1,pending,,
mendeley_labeled15_P04_cbe3398f41fab6b8,5s4mt7xrd9.1,P04,1,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_1.mp4,Ciclo_3_5_Izquierda_1,pending,,
mendeley_labeled15_P04_c17d074c72cfba46,5s4mt7xrd9.1,P04,1,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_1.mp4,Ciclo_4_5_Derecha_1,pending,,
mendeley_labeled15_P04_8788df7764e9d533,5s4mt7xrd9.1,P04,1,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_1.mp4,Ciclo_4_5_Izquierda_1,pending,,
mendeley_labeled15_P04_ca2705d3266523a3,5s4mt7xrd9.1,P04,1,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_1.mp4,Ciclo_5_5_Derecha_1,pending,,
mendeley_labeled15_P04_868895bc6979bd84,5s4mt7xrd9.1,P04,1,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_1.mp4,Ciclo_5_5_Izquierda_1,pending,,
mendeley_labeled15_P04_ae2b5bdc7be2b0b3,5s4mt7xrd9.1,P04,10,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_10.mp4,Ciclo_1_5_Derecha_10,pending,,
mendeley_labeled15_P04_6e5b9e9786cc06b3,5s4mt7xrd9.1,P04,10,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_10.mp4,Ciclo_1_5_Izquierda_10,pending,,
mendeley_labeled15_P04_cfa5bab86586a99b,5s4mt7xrd9.1,P04,10,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_10.mp4,Ciclo_2_5_Derecha_10,pending,,
mendeley_labeled15_P04_bbc0f51a0e180621,5s4mt7xrd9.1,P04,10,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_10.mp4,Ciclo_2_5_Izquierda_10,pending,,
mendeley_labeled15_P04_dfa8eabbb60a67b0,5s4mt7xrd9.1,P04,10,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_10.mp4,Ciclo_3_5_Derecha_10,pending,,
mendeley_labeled15_P04_aa403d9d55ccb6a4,5s4mt7xrd9.1,P04,10,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_10.mp4,Ciclo_3_5_Izquierda_10,pending,,
mendeley_labeled15_P04_d00d71604e0d3b92,5s4mt7xrd9.1,P04,10,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_10.mp4,Ciclo_4_5_Derecha_10,pending,,
mendeley_labeled15_P04_b72207e055133e57,5s4mt7xrd9.1,P04,10,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_10.mp4,Ciclo_4_5_Izquierda_10,pending,,
mendeley_labeled15_P04_8946bc1a44161106,5s4mt7xrd9.1,P04,10,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_10.mp4,Ciclo_5_5_Derecha_10,pending,,
mendeley_labeled15_P04_567bab28dbf6aacb,5s4mt7xrd9.1,P04,10,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_10.mp4,Ciclo_5_5_Izquierda_10,pending,,
mendeley_labeled15_P04_5786d7d7331548c7,5s4mt7xrd9.1,P04,2,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_2.mp4,Ciclo_1_5_Derecha_2,pending,,
mendeley_labeled15_P04_25781f746a5d11c5,5s4mt7xrd9.1,P04,2,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_2.mp4,Ciclo_1_5_Izquierda_2,pending,,
mendeley_labeled15_P04_6ce14cdb8d6cea2e,5s4mt7xrd9.1,P04,2,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_2.mp4,Ciclo_2_5_Derecha_2,pending,,
mendeley_labeled15_P04_4c10e47acadc3edb,5s4mt7xrd9.1,P04,2,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_2.mp4,Ciclo_2_5_Izquierda_2,pending,,
mendeley_labeled15_P04_ccd371cfa403142b,5s4mt7xrd9.1,P04,2,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_2.mp4,Ciclo_3_5_Derecha_2,pending,,
mendeley_labeled15_P04_cc0004835efe45d7,5s4mt7xrd9.1,P04,2,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_2.mp4,Ciclo_3_5_Izquierda_2,pending,,
mendeley_labeled15_P04_e12bec2df1d58667,5s4mt7xrd9.1,P04,2,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_2.mp4,Ciclo_4_5_Derecha_2,pending,,
mendeley_labeled15_P04_f73b7315bdacf22b,5s4mt7xrd9.1,P04,2,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_2.mp4,Ciclo_4_5_Izquierda_2,pending,,
mendeley_labeled15_P04_87aecef94c80d764,5s4mt7xrd9.1,P04,2,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_2.mp4,Ciclo_5_5_Derecha_2,pending,,
mendeley_labeled15_P04_be0c51e911d855db,5s4mt7xrd9.1,P04,2,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_2.mp4,Ciclo_5_5_Izquierda_2,pending,,
mendeley_labeled15_P04_ce67fbbee15272b3,5s4mt7xrd9.1,P04,3,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_3.mp4,Ciclo_1_5_Derecha_3,pending,,
mendeley_labeled15_P04_2e857d64493b055d,5s4mt7xrd9.1,P04,3,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_3.mp4,Ciclo_1_5_Izquierda_3,pending,,
mendeley_labeled15_P04_672d7c0e4b7c3b57,5s4mt7xrd9.1,P04,3,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_3.mp4,Ciclo_2_5_Derecha_3,pending,,
mendeley_labeled15_P04_c10bfb840e541370,5s4mt7xrd9.1,P04,3,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_3.mp4,Ciclo_2_5_Izquierda_3,pending,,
mendeley_labeled15_P04_1aecac11920ae19f,5s4mt7xrd9.1,P04,3,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_3.mp4,Ciclo_3_5_Derecha_3,pending,,
mendeley_labeled15_P04_26ca94d2853386f6,5s4mt7xrd9.1,P04,3,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_3.mp4,Ciclo_3_5_Izquierda_3,pending,,
mendeley_labeled15_P04_5a27791c9ef394ff,5s4mt7xrd9.1,P04,3,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_3.mp4,Ciclo_4_5_Derecha_3,pending,,
mendeley_labeled15_P04_f7874b920fe6def2,5s4mt7xrd9.1,P04,3,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_3.mp4,Ciclo_4_5_Izquierda_3,pending,,
mendeley_labeled15_P04_6c31583aa5693b9b,5s4mt7xrd9.1,P04,3,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_3.mp4,Ciclo_5_5_Derecha_3,pending,,
mendeley_labeled15_P04_7429e87282504e5d,5s4mt7xrd9.1,P04,3,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_3.mp4,Ciclo_5_5_Izquierda_3,pending,,
mendeley_labeled15_P04_efdfa5406046e0c9,5s4mt7xrd9.1,P04,4,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_4.mp4,Ciclo_1_5_Derecha_4,pending,,
mendeley_labeled15_P04_0cc7384da1f8b62d,5s4mt7xrd9.1,P04,4,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_4.mp4,Ciclo_1_5_Izquierda_4,pending,,
mendeley_labeled15_P04_892c3b8f4b5299f6,5s4mt7xrd9.1,P04,4,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_4.mp4,Ciclo_2_5_Derecha_4,pending,,
mendeley_labeled15_P04_062b9f9723cf565d,5s4mt7xrd9.1,P04,4,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_4.mp4,Ciclo_2_5_Izquierda_4,pending,,
mendeley_labeled15_P04_70cd403308ece336,5s4mt7xrd9.1,P04,4,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_4.mp4,Ciclo_3_5_Derecha_4,pending,,
mendeley_labeled15_P04_23aea24f72a2f2b1,5s4mt7xrd9.1,P04,4,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_4.mp4,Ciclo_3_5_Izquierda_4,pending,,
mendeley_labeled15_P04_5f59c2a18ab54126,5s4mt7xrd9.1,P04,4,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_4.mp4,Ciclo_4_5_Derecha_4,pending,,
mendeley_labeled15_P04_00c79fe42927abbc,5s4mt7xrd9.1,P04,4,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_4.mp4,Ciclo_4_5_Izquierda_4,pending,,
mendeley_labeled15_P04_a7509bc8719c8a1a,5s4mt7xrd9.1,P04,4,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_4.mp4,Ciclo_5_5_Derecha_4,pending,,
mendeley_labeled15_P04_86d5b0fe494328eb,5s4mt7xrd9.1,P04,4,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_4.mp4,Ciclo_5_5_Izquierda_4,pending,,
mendeley_labeled15_P04_b9c94882069bcdaa,5s4mt7xrd9.1,P04,5,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_5.mp4,Ciclo_1_5_Derecha_5,pending,,
mendeley_labeled15_P04_3914b887710f2e03,5s4mt7xrd9.1,P04,5,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_5.mp4,Ciclo_1_5_Izquierda_5,pending,,
mendeley_labeled15_P04_fffc972f6b946336,5s4mt7xrd9.1,P04,5,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_5.mp4,Ciclo_2_5_Derecha_5,pending,,
mendeley_labeled15_P04_6ed2c1e94a61cb59,5s4mt7xrd9.1,P04,5,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_5.mp4,Ciclo_2_5_Izquierda_5,pending,,
mendeley_labeled15_P04_04e3dfb4df4516b1,5s4mt7xrd9.1,P04,5,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_5.mp4,Ciclo_3_5_Derecha_5,pending,,
mendeley_labeled15_P04_bdd4e4796c5bac0d,5s4mt7xrd9.1,P04,5,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_5.mp4,Ciclo_3_5_Izquierda_5,pending,,
mendeley_labeled15_P04_ccd74cb3f636729f,5s4mt7xrd9.1,P04,5,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_5.mp4,Ciclo_4_5_Derecha_5,pending,,
mendeley_labeled15_P04_349257188a4df154,5s4mt7xrd9.1,P04,5,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_5.mp4,Ciclo_4_5_Izquierda_5,pending,,
mendeley_labeled15_P04_3ca7c5026d041089,5s4mt7xrd9.1,P04,5,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_5.mp4,Ciclo_5_5_Derecha_5,pending,,
mendeley_labeled15_P04_1cc7623cf0027b70,5s4mt7xrd9.1,P04,5,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_5.mp4,Ciclo_5_5_Izquierda_5,pending,,
mendeley_labeled15_P04_4a555d6e2bd8faa9,5s4mt7xrd9.1,P04,6,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_6.mp4,Ciclo_1_5_Derecha_6,pending,,
mendeley_labeled15_P04_2221f586948b7009,5s4mt7xrd9.1,P04,6,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_6.mp4,Ciclo_1_5_Izquierda_6,pending,,
mendeley_labeled15_P04_7a7a753af49e00c8,5s4mt7xrd9.1,P04,6,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_6.mp4,Ciclo_2_5_Derecha_6,pending,,
mendeley_labeled15_P04_db2cec9121ddff85,5s4mt7xrd9.1,P04,6,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_6.mp4,Ciclo_2_5_Izquierda_6,pending,,
mendeley_labeled15_P04_598d26e2ab179328,5s4mt7xrd9.1,P04,6,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_6.mp4,Ciclo_3_5_Derecha_6,pending,,
mendeley_labeled15_P04_61fe55c82a6a0729,5s4mt7xrd9.1,P04,6,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_6.mp4,Ciclo_3_5_Izquierda_6,pending,,
mendeley_labeled15_P04_9a03ca364429c2e3,5s4mt7xrd9.1,P04,6,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_6.mp4,Ciclo_4_5_Derecha_6,pending,,
mendeley_labeled15_P04_6c49cb68fa876d83,5s4mt7xrd9.1,P04,6,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_6.mp4,Ciclo_4_5_Izquierda_6,pending,,
mendeley_labeled15_P04_e3916466cea5b87b,5s4mt7xrd9.1,P04,6,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_6.mp4,Ciclo_5_5_Derecha_6,pending,,
mendeley_labeled15_P04_ed3a82dd80ae821d,5s4mt7xrd9.1,P04,6,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_6.mp4,Ciclo_5_5_Izquierda_6,pending,,
mendeley_labeled15_P04_5014d49c7ca524d7,5s4mt7xrd9.1,P04,7,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_7.mp4,Ciclo_1_5_Derecha_7,pending,,
mendeley_labeled15_P04_1cb252101cff3e44,5s4mt7xrd9.1,P04,7,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_7.mp4,Ciclo_1_5_Izquierda_7,pending,,
mendeley_labeled15_P04_6989f972b38ce0f6,5s4mt7xrd9.1,P04,7,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_7.mp4,Ciclo_2_5_Derecha_7,pending,,
mendeley_labeled15_P04_577f8a25bb788c0b,5s4mt7xrd9.1,P04,7,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_7.mp4,Ciclo_2_5_Izquierda_7,pending,,
mendeley_labeled15_P04_106096a9020c2aa4,5s4mt7xrd9.1,P04,7,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_7.mp4,Ciclo_3_5_Derecha_7,pending,,
mendeley_labeled15_P04_72e73d0c78f6087e,5s4mt7xrd9.1,P04,7,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_7.mp4,Ciclo_3_5_Izquierda_7,pending,,
mendeley_labeled15_P04_a4ca2b3e260d922f,5s4mt7xrd9.1,P04,7,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_7.mp4,Ciclo_4_5_Derecha_7,pending,,
mendeley_labeled15_P04_5910e1d37f7ec023,5s4mt7xrd9.1,P04,7,number,accepted,validation,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_4/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_7.mp4,Ciclo_4_5_Izquierda_7,pending,,
