sample_id,label_lsm_static,performer_index_unverified,source_v1_relative_path,source_v1_sha256,canonical_relative_path,canonical_sha256,source_centroid_x,source_centroid_y,source_centroid_z,source_radius,content_duplicate_group_size,is_duplicate_content,is_quarantined_duplicate_copy,split,dataset_doi,license
r4,R,4,R\r4.txt,96518b0a7e0c0fa45420fd62e269bc8b3af332ffbf403a0990c862b6c54756b6,R\r4.npy,cbc88dd618888e10f6966831261f752c3eaaebf14d04c732c1bafdc95ea609ca,-5.186110293112033e-17,2.739726313244408e-09,-7.762557066264955e-09,0.9999996716436362,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
r5,R,5,R\r5.txt,199316952b3a762efef6bbb46846b8185acd35bb9d54e9efeffc07f31fa5f0ab,R\r5.npy,a952b1efd17f3a7df2efee3bf11abd959b63133f4dcf054f0cd8a5fbab8699f9,-1.1750881581598573e-09,2.9377206338334103e-09,3.2314923525045696e-09,0.9999995996976817,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
r6,R,6,R\r6.txt,298c5699720df37ee450505a2ec914dae2dbacee10f7120332eeaac9830d2602,R\r6.npy,d5ec2e8dd45b3cd41829e2fb1c4a1d9e0ea2e1616a0f0a3a7ef9054dea94d606,-1.5331544616941993e-09,1.9574648958511768e-17,-1.9164430808019588e-09,0.9999997966030801,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
r7,R,7,R\r7.txt,ed6655f9928f28a1507d6ba3d2d462f7d5fc0c762c9b68bee1579f8d3cda8d6a,R\r7.npy,29cca8b6bcc7c4f96ebf2dfa1005921aab968df4ad26a37c6d65f7d5d7829a89,5.534034306871055e-10,4.98063088152924e-09,-8.301051467176356e-09,0.9999999201431128,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
r8,R,8,R\r8.txt,b412e982ec4089a04af544f989aba65225ad7e65f31ed5ec017b7e0de7c49789,R\r8.npy,c3b094b4c1fb2934db6bbd0205853446be65b28b6eed77f915ad2ddf1bdc2107,2.213368756610228e-09,-8.410801034442763e-09,-1.770695003384978e-09,0.99999955894793,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
r9,R,9,R\r9.txt,167be73c2913ba3e842db4693d3023c6ca1f22168d20c4ab667630e5e8efed4b,R\r9.npy,fd5e073bf27b6c9f3556281c1fed1e12bc232b0a6335d71e0f8bed7128254c1a,-8.335728694247863e-09,-2.012072353736341e-09,1.638401839320321e-08,0.9999996067785707,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
s1,S,1,S\s1.txt,17c43ef8aca092da13bc31f3f7173e8a9375889420a95632d39e6bfb109d33ef,S\s1.npy,27d6f2464fa13c8a8eceeea9915145394fa0282bd931b4932a625de4a62aaddf,0.002264884924174843,-0.004620781891168598,-0.0007977105263157868,0.9832582633039825,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
s10,S,10,S\s10.txt,2061f422f99c2b5e9e24d6270884f1ebe03404d5a02acc9be20b912765a23814,S\s10.npy,d551e58bcc58fa6d8277ab4fbfaf18636bfcc4d74c46580fd00c6d110696da30,-0.006476385087055938,-0.19930537920978972,0.7830335970838965,0.06574243026107637,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
s11,S,11,S\s11.txt,9c5b3f7198ec2958c38b4c444628d1490b4b0af275b4ff21ab897fcf1d9fb4fb,S\s11.npy,f5733428611888edbe2046c76b2355ea9299e1b9e9bdc58eb6e224dc272f6d64,2.130379244457254e-09,-8.521517485873126e-10,3.4086067304066755e-09,0.9999998151134231,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
s12,S,12,S\s12.txt,33a225588f4f815c09946a776c5be82c9f5b695ace525f8459236ccb008fe9d9,S\s12.npy,469e4edfcd9bac9e8b361d22ebc188a7d26c69bd4e32144e816a2d708ecafff4,-7.98258343755161e-09,6.1683602505756954e-09,2.9027576252511015e-09,0.9999999714259463,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
s13,S,13,S\s13.txt,edbc018255ecda7c20da683e9dacc8b95ae527bff509aeb264447d89808483f0,S\s13.npy,ab78f681acf389aac40f58c54883e1b09916bd7727049344431eae4efa0ee264,0.016637118673617432,-0.09912396940809176,0.7846369580439326,0.06513619523352139,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
s14,S,14,S\s14.txt,0ad2df022e6047726092c9557ffa2767f971f754555b68642b96beed278ff571,S\s14.npy,e7afa46ead6a96f768238a753fc4ade9495aa538e5fcd33ecf669db12c798e0e,-9.070294933878063e-10,-2.267573699986599e-09,-1.1791383220067141e-08,0.9999997999225676,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
s15,S,15,S\s15.txt,a76b0dc719649db74b64537bd7ab357862e37f6a2ff894cad21c997ab94b5e4a,S\s15.npy,ffe65f48baf519ff31dda3bc2de1e1d7e4d96ab680f2259e8fc31c73994d0378,2.5720169447744127e-10,-5.144038125843497e-10,-2.3148148083904433e-09,1.0000001569967074,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
s2,S,2,S\s2.txt,b43042fc8e90ace09e25c7bd06b089cd3531e4dc0aa7709e338371fb0e64ac48,S\s2.npy,d8e4bfd82b840bdd5a1a95cf8ea4280547bfc7af2bbd5ed07cc5987d17b5af15,5.3373999392270886e-09,-9.149828862466727e-09,-1.906214260643209e-09,0.9999996170187047,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
s3,S,3,S\s3.txt,dfa1cc5eaef3ae2509c82fd8f8bb6c50e9474776a848a8efc00c7f136c2d584f,S\s3.npy,57a10b7046572f4bfc9a0d5c8e1448d322cbaa22908f30095bdc5985cdc256c9,7.532281134638719e-09,-6.456240646039734e-09,5.0215208390388036e-09,1.0000005199102047,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
s4,S,4,S\s4.txt,9ae8743beb200059be385e394d1be59a72367d0406230368144725cb0f9cd36c,S\s4.npy,65f95fe98a2fb87bed02b82d3fe56cc56f5e31569e9035deebb22714b7779860,7.762187346738079e-05,0.000983903874448238,0.0005900456105934243,0.9982166505316855,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
s5,S,5,S\s5.txt,8576b1064d43e37a9a067e8cefabcc3cf6e7766488f48a2268e14a18c0b52f70,S\s5.npy,b62627b9d0ec9bb651e6c922d3cb520d1c653e7cccbb614a65c8b860474f9785,-3.5874439493735515e-09,5.829596424149526e-09,4.4843049267656164e-10,1.0000003626303855,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
s6,S,6,S\s6.txt,9254eaedb86a6bac81552e2dcd7f775927dd4d7266512befb2aa3eb910edab28,S\s6.npy,90f048af088a7e9598eb5f8b31c8a34cda661fc01ff796483ca20b79bd31428d,5.529027337237691e-09,-2.5131884231123586e-10,4.272430260335116e-09,1.0000001617274494,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
s7,S,7,S\s7.txt,e8afefd945c210bb86251d0925e97bc52151531b4b6275ac0acd81ff85370bb6,S\s7.npy,6c238fd94fb16f879fa1c8963d5a88e1305251e9a6af88f4693b26989ee3fb1c,9.817196891118376e-09,1.0155717663804817e-09,-4.739336486830663e-09,0.999999892475502,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
s8,S,8,S\s8.txt,60a6aa8eae6fcc1f23abd1a9daf847af0b95b0dcb90ccfd7c4ae9bdf89bd834a,S\s8.npy,1fb51f58c883515fd58431f908753d13b72f7114389e26dbd4a806b30351ca56,4.196391339047496e-10,-1.2169534256285526e-08,-1.6785564251091785e-09,1.0000000697739704,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
s9,S,9,S\s9.txt,fd8f94213cd234e5e78fee725e3d006ca13e8b4f0fb15d06122e3b4cccfad6ad,S\s9.npy,c1573651802c44f4ef48d45958a597d73a9aba71ffdcd14ec7c6f62acde55f55,-0.014378751882845209,0.0015636619246861855,0.0029600405857740566,1.007860328380069,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
t1,T,1,T\t1.txt,2e00e836aa4818e8088275bbf0cc8a128495bd21a27430fc258ae136f853c46e,T\t1.npy,1539f57a3176b9dc15bf6bffef1c0d8d5c0ee3b34f934f3084f5579c1d617da8,-8.766436913825645e-09,-6.261740595875757e-10,6.261740680863087e-10,0.9999999202722045,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
t10,T,10,T\t10.txt,fac6280c5594756961492cfc3078c786f0494ebc68b1a849f8dc6529c9bd33df,T\t10.npy,e7f10a65ca36ebf91cb82a80c2930abd2d17d9ada9bb6a1ebd6de5462b97a41c,-5.746087676905332e-17,5.248284458261568e-09,1.2111424967045157e-09,1.0000001122898232,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
t11,T,11,T\t11.txt,d90d5ea270fd2b637e1faa8913ac7d6b72baf64a253ff3c6456c2ec9945e4834,T\t11.npy,ed770d38254691e436a66dc809a997a6f642687834707d7a7ecbab44a89e2f28,-5.365853740359973e-09,-3.9024389807434265e-09,4.390243905389906e-09,1.0000004458907772,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
t12,T,12,T\t12.txt,1570b008abf174004a89bcf9c10eb5dd8ebb197303650b4c11c04f810566c152,T\t12.npy,065964095ed5d0dee39a80affd486c81ac116288d915731821de0b51ad6dd55c,-2.0177562716795923e-09,-1.6142050263043119e-09,1.0088781283565437e-08,0.9999996933793598,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
t13,T,13,T\t13.txt,8c8cca290c641e3afe9de1e3543808648bce8feec54a34aaa4dad63b5b58e2a6,T\t13.npy,451fc3a4e548507d910ee51e14195429bda14b5a6b9b2eadf7c1e8d1d7eee6d9,5.338578364554507e-09,-6.181511695039656e-09,-1.966844620953765e-09,0.9999998582361863,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
t14,T,14,T\t14.txt,a18951e65186e903cfee277383b56138a15c688ced2e9848c734ae898abee7e0,T\t14.npy,5a8fec9cafa4ec0bd9a9ca82dd3097dbd06012aedcf5d1bde52f1aac6c688d64,1.696065120742149e-09,-1.3568521119534362e-09,-2.0352781525436046e-09,0.9999996075735386,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
t15,T,15,T\t15.txt,954aba39d359642ae1abf78f722feb5b855cb08bfedad8d65800332c8f0c90df,T\t15.npy,212bf3784a30b5eac8ed5febcb289320c554c2307be4c37ea70f605b58ff234a,1.1668928049167398e-08,-1.0854814452383632e-09,2.7137042315669595e-09,0.9999996637229976,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
t2,T,2,T\t2.txt,26cf5f843f0171a7cd611174b1990a068818154819c00d628b62e404f4fb5d57,T\t2.npy,2255484ec878c1a156551eeb5bda62cba0084b8e5766aac11e725d532a7b79f9,-4.366812409489701e-09,-8.005822300904947e-09,1.0917030339733138e-09,0.9999996501622571,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
t3,T,3,T\t3.txt,951af4b8732a73750776b4c12a01eca263687ff738532157ba954274b7e5183c,T\t3.npy,3b9c902ce954574ce464147c04c88a445721af3f4fd4ed5111c89227a26652ad,1.1554230334994408e-08,-4.472605229234758e-09,-4.099888201190988e-09,1.0000004288364155,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
t4,T,4,T\t4.txt,a3a563549419124cb5aa3ced01d0d72792087ef02715b9e060019556c02e202f,T\t4.npy,f7b77133cafac14d33d58f4724286a06335d2fba76a74e768e89aa5957ecfbce,-0.009785779863481227,0.0006513583617747429,0.0014713937713310564,0.9819412192307374,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
t5,T,5,T\t5.txt,0f18956bbaf0604a98eb6d71afabd68a5d9184e0a59d14a929cfd8f91c14e261,T\t5.npy,e6c413c0ebe53f2e2c016c6772fb3991eee6cf4a839d9804b474c5d2de6644c3,0.002300874891398785,-0.005131186794092106,0.0017254756733275382,1.0044799391457502,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
t6,T,6,T\t6.txt,51da5e1548938611aa78020eab60e7d669ae011c4fba3292c3eded5005e1d782,T\t6.npy,e8c2d06342a4900faa0dfff591cd4c9feec1d3f1ab6e51c15f97bf8166148c56,2.8057049122894297e-09,3.9747483398053365e-09,1.169043738518527e-09,0.9999997048458582,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
t7,T,7,T\t7.txt,13551851efe691c7cad1ea0b1cc7d9ce2e6f13f798dfc5b1a6ff588fc8922a7a,T\t7.npy,30256959085375a063cf09cb4f0c36cae236fe64f7d35bc2c8520affc4987a1d,2.12443081881865e-09,-2.4563052654074027e-16,-9.104704151373569e-10,1.000000107076868,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
t8,T,8,T\t8.txt,845333ecc8c3dc29c96ce9311820d6d4c5c18f95d83e2b438320424e830bc282,T\t8.npy,f767fd9d18752d669bce363076311a1e03daff6368d5881097adc98af8c8dc07,-0.0015752159857904127,-0.002561078152753103,0.0006306166962699814,1.0030562162614456,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
t9,T,9,T\t9.txt,ff5a4e291bc562ad335b3fa676bc887d9ddb6ee007b7b3a9d840594a5f7e38dd,T\t9.npy,e1e38730633ba3eedf965732d210acb1faec65e99532bc08797b8dcf121da7f2,1.008215090130175e-08,-5.601194469653893e-09,4.107542928755454e-09,0.9999998744581284,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
u1,U,1,U\u1.txt,97bb0488507bf7c300e1ad263f0eb6bd430530b18a5d617920c4d3ffefef0c95,U\u1.npy,9265c851db0dd2b32da14dc32703717954eecfee7f23cf1745d4ef53ac295739,1.5667206920609812e-08,1.080496682701713e-09,-1.620745539637503e-09,1.0000003155251005,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
u10,U,10,U\u10.txt,9354d95adc311972d46fe0e370f41371381bb6706c7d845d4e8f5b1a0d1dea62,U\u10.npy,b651cae24e51b0a5f9a40bf97374193b26527695404eec4b3ac4400c823c5a07,-0.013261594159749831,-0.2191201967519851,0.7794107410591339,0.09200966818508814,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
u11,U,11,U\u11.txt,d7f72a4ebff4edda0bb54414137b5a05940bdc1e863c52fe18d1f5f2238ad13f,U\u11.npy,d1cb61540c07b80c14875444bd5096a71722ed6aa1a76af9767e11a7f2270207,3.1615555010042475e-09,7.271577098245384e-09,3.1615555762029748e-09,0.9999999959056831,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
u12,U,12,U\u12.txt,c3adc1d3eae3765248cc48521a2b2298a4c466d8cfecc51eeaea80d8a715e8fe,U\u12.npy,c981c4d4f343637ae1f4f5552d1c6a34eb71d20d40d9bcd5cafbcbe579d92ee4,7.905138339248678e-09,4.347826078996227e-09,-5.533596839233756e-09,1.000000434595503,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
u13,U,13,U\u13.txt,59ad6639086d9551186c1a9b5330f613495f0ba15629bb8f6aa2ac5091b038b5,U\u13.npy,cfb027cec795fc093010468da4955679b14ff4422bf8e46cfaeda7bad69bd81e,0.03396473028129986,-0.12714597958771742,0.7687890742467611,0.100409002036503,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
u14,U,14,U\u14.txt,21a6fb99be327bc5b401f1198a2c37413d44412eb74183d9d874f06b39949c0b,U\u14.npy,611b97eab052da00ea774014bdb2731703bd729f68977f097fe2a3c6c1a15a80,7.402422619467541e-09,-6.05652759755005e-09,1.0094212616020911e-09,0.9999998856501496,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
u15,U,15,U\u15.txt,80c898691c03f2b18794fd684025df5027d09f2647685dbb45eda9b474e17a12,U\u15.npy,fef288f5770bc21d0ac32ae2c25d2a3e854ab687c95447f71950ce1f43e1c784,1.884253107064618e-09,-2.153432146224769e-09,-1.6150740201409692e-09,0.9999995113551169,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
u2,U,2,U\u2.txt,6ff3abd4debe9e8a6da2ad05793b6247aa80340542979ff141ed8e19f7cb8b6f,U\u2.npy,3dc8dd6dc83f314c47698e35d1b22d9eda5094e208dd02f920dac5069345cda2,2.163331532394332e-09,-5.408328829670479e-09,4.867495940241892e-09,0.9999997424774305,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
u3,U,3,U\u3.txt,798c53886d5fc371903efcf6ae2c84363aa764f9328f62720b70ec3c3f51c8e3,U\u3.npy,c6f3af16e4c87fe72c6e8004709e10a66724b34b83bb5ae22fda3cf4f90f3bf5,6.217995606358351e-09,-9.144111194299668e-09,-3.6576444520373307e-10,0.9999997696921792,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
u4,U,4,U\u4.txt,9343639fe07a8e5f1741f6fef242686f1c2cf06c3a94ae68fed982c093596350,U\u4.npy,634cda4dc642acacc30d0e315b2b178ecfa8437de1bb6fa42dfc570dd9d61734,-6.223073236287152e-09,1.9147916292802583e-09,-2.3934896950090594e-09,0.9999996496473296,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
u5,U,5,U\u5.txt,d57c838a9ed56702ce9cece211004643ec4c900da7bc2223d2a70bcb80ce1291,U\u5.npy,0277c0cc85fc08c5cdf886c86a2e9cb3ad0b347a6424fded96d16d0975d9da57,5.298481126550747e-10,-8.477569762764544e-09,-1.7661603689489455e-09,0.9999997348160504,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
u6,U,6,U\u6.txt,c517ddca740d3947bd2293f0b8e214a2e4ca51ba6ca92b9d91bce00b8ef2e928,U\u6.npy,dd7a84e4f1566f03c8ce9657e99dafd76ecf4f183181665ef01e45594f53e5fa,-4.238485443714198e-09,5.651314240472273e-09,1.4128284589776604e-10,1.0000003483857614,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
u7,U,7,U\u7.txt,1e65262736c03383416afee722b3ba05831ff4154205399ecf7f7d77e4a1470b,U\u7.npy,7381646e4092b165bff48afdbd50464f9b3b69b6bc89a1cc4d01124b23bf89f6,1.0828211866060861e-08,2.6338895666002743e-09,8.779631348745687e-10,1.000000120329126,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
u8,U,8,U\u8.txt,8889ac5bca378c4f4aef01528a81eb4ed9388132e089ec72b6ef812adc64d284,U\u8.npy,25b2664e0d7fdcad9eff7f9e4f965683d01cca253bb7a4027e155c53be9c8350,5.740528138525245e-09,-7.654036103735009e-10,5.357826248212898e-09,1.0000003733109757,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
u9,U,9,U\u9.txt,6b0dbc4d3f3a220b5fa0b4fb9143f27643f414ff588e4adfebe672430fd9a76f,U\u9.npy,fd509bedd4510cd01e94626adeb10420c8e57044f9fd7cb763c4af7e9634b26d,9.090909086495882e-09,1.9138755952726403e-09,5.263157893166744e-09,1.0000000799807758,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
v1,V,1,V\v1.txt,3293fff777c072b67c98bb2ca7c3fe7e79d75c089ada0b9f25c3e4defc484a4f,V\v1.npy,5e5fb1f23d3cc2fc10266f4550fac9eef312a5b4a411fbeb66d04bb8d9c17eb2,-1.1128775841994318e-08,5.166931633035167e-09,-1.1923688394644325e-08,1.00000031292711,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
v10,V,10,V\v10.txt,a454e6dc3f8f43932680977d8cbc7f13edb77182539dac91cf943b598fba76b6,V\v10.npy,d4b7d0e32d8ccdf2fd7a6546c40fe368f45c7cfa30e7fd249b06ff71d66ad398,0.012694684451396135,-0.1867486428497878,0.7755015462689219,0.09503410869182691,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
v11,V,11,V\v11.txt,9af8df8d8bb77c30832839ddaeda2fc48478ed218e720bff3594b9629dfa0da6,V\v11.npy,408f4d8686e0e8b3618433b190200951a449eaef659a6bdae9af05b7d286d2f9,-6.684491985712907e-09,-3.342245520747285e-10,-1.671123023416164e-09,0.9999999031193145,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
v12,V,12,V\v12.txt,97c49b2f46687ee5b48d50d0a840efede208ee7b6c0958077de25658fb31d198,V\v12.npy,07f4fb25529998be6901e61df5fbae8aa6ceb13cdceca6a828549f3d00da8ebc,0.1532089261539821,-0.17739018554867292,0.7711920709468947,0.095438823429371,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
v13,V,13,V\v13.txt,81968b6d54006b428f509de96ddbbebde85b90a2f839054934a974e892de35bd,V\v13.npy,87a6ffb18236b537095478c3b907b7fb330493a57e0d7d14d5c99bf119908800,0.07299406150749267,-0.1006837659904896,0.7622377874092234,0.09240822592041964,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
v14,V,14,V\v14.txt,a369c0ec2fb871960e20b9c9c0ea607ad9cf99f453ae3e7d1bbad8382b0dd3c5,V\v14.npy,789824bf91201506fec80a497cb37efb63e541e5748a2e0eca857e6e5f49bdc8,-1.6370439919713002e-09,-5.846585628869198e-09,1.4031805444339584e-09,1.000000234208406,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
v15,V,15,V\v15.txt,be3d7cd7f39d2303f6421e38678d43312560701b8ed578c211e975e99f867aea,V\v15.npy,98771c4b5e167c8b63b20eb4ebe0bf5a388558903b79cd6e637e701730c347c2,-4.58963282390056e-09,-3.239740822543492e-09,8.099352046150838e-09,1.0000003406705575,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
v2,V,2,V\v2.txt,027a05e970ce4c5fbeda3c98417d0016cb59b296e9dec9870d1363d34afeae92,V\v2.npy,2e1ef7a12aa92ffe64989af44341aa7bcaceb7c034cbb491c12c23c3b4b8ad84,8.903020638329546e-09,2.543720263502049e-09,5.087440406973368e-09,0.9999999339615185,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
v3,V,3,V\v3.txt,b65c0e4b59f3370fc17c7c53f1b163c657aa876c3f21befce5d46df0023c6bac,V\v3.npy,1f93ff3822d692a9e3c3f468e14112f21413f66847490b7d79d23817320f6363,8.078994622295987e-09,-6.283661855256722e-09,5.6852184151814495e-09,1.0000000551632091,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
v4,V,4,V\v4.txt,82f5a4a412f678d94e620be4d16f7cb322c727a8dc8d1195178397c745af867a,V\v4.npy,1c35c41a3dec89dec7cfa1e50ee2f00c6a1ff201a6841ac8deb8125fc0dc5da4,2.7091268645022985e-18,-7.853403131996154e-09,-9.723261031891025e-09,1.0000003539594733,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
v5,V,5,V\v5.txt,b367e30f1a0c44875bd070eb6725dc90cd91b3b43924929c13db6861406fc85c,V\v5.npy,3ac4b78841fb4b70291694a2f777debd566d318d7a9a08d1d35d5bd2cdbbaf90,1.7278617513254095e-09,-1.079913548194198e-09,-1.7278618060617425e-09,1.0000002991912664,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
v6,V,6,V\v6.txt,11b08851559404bbce85534fc5ff1318d9a58c524d870bdda049aa9569d6ba83,V\v6.npy,8d20d6b04e692134247dd5d999388cdba7c1cae7adba644330b60416ce76635d,3.8501026679336746e-09,-9.49691891192671e-09,-7.700205312300757e-09,1.000000044224762,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
v7,V,7,V\v7.txt,6ae19e8658ee02102a9ba900c3079ee34f3bbfe3a4e45995b5f6d2d7d58c5f3d,V\v7.npy,9fef1ec697b6d6887969b5b468be81f314b5072b763394e7c5d9e93b8eaaa5f0,9.303817771042897e-09,-1.0907924294144205e-08,-2.56657041949487e-09,0.9999999800864415,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
v8,V,8,V\v8.txt,37ebb00162d007af7dbd32d7a7c9c7f6eb78a1bccf3d102962b1276c2c98fecf,V\v8.npy,d73f1af34041954dfe0daa291edf50b6d46c263e8b8064b0a8dca7e7b21224de,4.1771094076059593e-10,4.177109543862184e-10,2.923976607627759e-09,1.0000001293514937,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
v9,V,9,V\v9.txt,cae2135a9a3543238f06b0c79754d580f46b06a750cc470dee4b26a60060a50b,V\v9.npy,85110f62cf8d5360922ebc6dacb822cc5fc7e1a3c0d8b5f36eac03d6fe2008b5,1.2825994099393916e-09,-2.137665668514487e-09,-8.978195809353618e-09,0.999999717377573,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
w1,W,1,W\w1.txt,f476204dd41405393c183455ddb8d394f4a403c842e9a1e66d952da5a070bda8,W\w1.npy,cbabb756fe9a809ea4d31f5ee1547adedc2efda22acfb04f8eca825236b11ae1,4.212743538921835e-09,2.5197794819033306e-17,-5.792522387184986e-09,1.0000000412532324,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
w10,W,10,W\w10.txt,8d002da4765081892852f9e8c8c4b5a39a098d39e81fd308bc5d505bf58d8bfb,W\w10.npy,cf84e4e7750a943df0f104b1890685e71c6c250a39ae44a5762ec87c7bcc6cc6,0.007981634134617242,-0.22420316394715287,0.7789602604385505,0.09263592094403014,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
w11,W,11,W\w11.txt,337a23e813e02e41e5e103a7e6015d4a0cd6e8757e4fcb7b9616af532d2646c5,W\w11.npy,b6b8e2128cf978f37bac3e1fe9fdb82b8cdf3bd6d413fa192779740d07c8dc56,-5.827505813520645e-10,7.284382717035266e-09,5.244755246972363e-09,0.9999994776923088,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
w12,W,12,W\w12.txt,dd7aa6c29ac46c1400f27ebb49636bd613c3b2d5a8a80c59c55b778739f2e27c,W\w12.npy,2f09dbfffad039c8c62b097c9963f86c4fc3ee6aa85101885ba1e33442d64661,0.1159617817815815,-0.15416020384448043,0.7620751395647483,0.09148132856500907,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
w13,W,13,W\w13.txt,0396ff4e43e57a37bf522190cbe0e5f96e77402c0bb21c48da71c2a6fe93898d,W\w13.npy,5042a2c5c6169ab578fefab4e9a8985c3aac96276e9d183ec4c53b15df2733f0,0.035545165423645435,-0.09012499085604152,0.7734339272031009,0.09302651659731662,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
w14,W,14,W\w14.txt,23bd773cc2cde7b83812fc20c64f525dcb0fa1d6f3ec2eed8fcda4ff5c4a8f0a,W\w14.npy,7de0a17de5ce7d8501f75a43bb957beaa369cec42e2ed120ce0bbf28d74fbc82,4.6770601343334925e-09,-9.576837680959866e-09,1.0467706008055547e-08,1.000000093254558,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
w15,W,15,W\w15.txt,a607eb071a0723cbf7f0bab53c7f9b3d4fbf0a5188707b482be1cba222ea6b58,W\w15.npy,50e13f5aa76b0c2ac947ecb350a11ec324ccb7e79514eb9ba378dc8ff11e5d50,0.13117533000654047,-0.017289004358195786,0.7716085128664857,0.09932983483354202,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
